Job id            Name             User              Time Use S Queue
344483.mgmt1      gene201a_39      sduc7183                 0 Q compute         
344484.mgmt1      gene202a_355     sduc7183                 0 Q compute         
344485.mgmt1      gene203a_114     sduc7183                 0 Q compute         
344486.mgmt1      gene204a_212     sduc7183                 0 Q compute         
344487.mgmt1      gene205a_99      sduc7183                 0 Q compute         
344488.mgmt1      gene206a_327     sduc7183                 0 Q compute         
344489.mgmt1      gene207a_15      sduc7183                 0 Q compute         
344490.mgmt1      gene208a_375     sduc7183                 0 Q compute         
344491.mgmt1      gene209a_319     sduc7183                 0 Q compute         
344492.mgmt1      gene20a_409      sduc7183                 0 Q compute         
344493.mgmt1      gene210a_180     sduc7183                 0 Q compute         
344494.mgmt1      gene211a_138     sduc7183                 0 Q compute         
344495.mgmt1      gene212a_161     sduc7183                 0 Q compute         
344496.mgmt1      gene213a_432     sduc7183                 0 Q compute         
344497.mgmt1      gene214a_330     sduc7183                 0 Q compute         
344498.mgmt1      gene215a_211     sduc7183                 0 Q compute         
344499.mgmt1      gene216a_206     sduc7183                 0 Q compute         
344500.mgmt1      gene217a_425     sduc7183                 0 Q compute         
344501.mgmt1      gene218a_336     sduc7183                 0 Q compute         
344502.mgmt1      gene219a_407     sduc7183                 0 Q compute         
344503.mgmt1      gene21a_334      sduc7183                 0 Q compute         
344504.mgmt1      gene220a_313     sduc7183                 0 Q compute         
344505.mgmt1      gene221a_308     sduc7183                 0 Q compute         
344506.mgmt1      gene222a_233     sduc7183                 0 Q compute         
344507.mgmt1      gene223a_326     sduc7183                 0 Q compute         
344508.mgmt1      gene224a_317     sduc7183                 0 Q compute         
344509.mgmt1      gene225a_210     sduc7183                 0 Q compute         
344510.mgmt1      gene226a_148     sduc7183                 0 Q compute         
344511.mgmt1      gene227a_205     sduc7183                 0 Q compute         
344512.mgmt1      gene228a_320     sduc7183                 0 Q compute         
344513.mgmt1      gene229a_79      sduc7183                 0 Q compute         
344514.mgmt1      gene22a_25       sduc7183                 0 Q compute         
344515.mgmt1      gene230a_385     sduc7183                 0 Q compute         
344516.mgmt1      gene231a_419     sduc7183                 0 Q compute         
344517.mgmt1      gene232a_413     sduc7183                 0 Q compute         
344518.mgmt1      gene233a_54      sduc7183                 0 Q compute         
344519.mgmt1      gene234a_222     sduc7183                 0 Q compute         
344520.mgmt1      gene235a_100     sduc7183                 0 Q compute         
344521.mgmt1      gene236a_431     sduc7183                 0 Q compute         
344522.mgmt1      gene237a_242     sduc7183                 0 Q compute         
344523.mgmt1      gene238a_370     sduc7183                 0 Q compute         
344524.mgmt1      gene239a_43      sduc7183                 0 Q compute         
344525.mgmt1      gene23a_91       sduc7183                 0 Q compute         
344526.mgmt1      gene240a_247     sduc7183                 0 Q compute         
344527.mgmt1      gene241a_231     sduc7183                 0 Q compute         
344528.mgmt1      gene242a_176     sduc7183                 0 Q compute         
344529.mgmt1      gene243a_347     sduc7183                 0 Q compute         
344530.mgmt1      gene244a_0       sduc7183                 0 Q compute         
344531.mgmt1      gene245a_380     sduc7183                 0 Q compute         
344532.mgmt1      gene246a_279     sduc7183                 0 Q compute         
344533.mgmt1      gene247a_303     sduc7183                 0 Q compute         
344534.mgmt1      gene248a_87      sduc7183                 0 Q compute         
344535.mgmt1      gene249a_14      sduc7183                 0 Q compute         
344536.mgmt1      gene24a_92       sduc7183                 0 Q compute         
344537.mgmt1      gene250a_169     sduc7183                 0 Q compute         
344538.mgmt1      gene251a_95      sduc7183                 0 Q compute         
344539.mgmt1      gene252a_164     sduc7183                 0 Q compute         
344540.mgmt1      gene253a_314     sduc7183                 0 Q compute         
344541.mgmt1      gene254a_162     sduc7183                 0 Q compute         
344542.mgmt1      gene255a_139     sduc7183                 0 Q compute         
344543.mgmt1      gene256a_397     sduc7183                 0 Q compute         
344544.mgmt1      gene257a_213     sduc7183                 0 Q compute         
344545.mgmt1      gene258a_296     sduc7183                 0 Q compute         
344546.mgmt1      gene259a_346     sduc7183                 0 Q compute         
344547.mgmt1      gene25a_289      sduc7183                 0 Q compute         
344548.mgmt1      gene260a_264     sduc7183                 0 Q compute         
344549.mgmt1      gene261a_208     sduc7183                 0 Q compute         
344550.mgmt1      gene262a_444     sduc7183                 0 Q compute         
344551.mgmt1      gene263a_193     sduc7183                 0 Q compute         
344552.mgmt1      gene264a_207     sduc7183                 0 Q compute         
344553.mgmt1      gene265a_307     sduc7183                 0 Q compute         
344554.mgmt1      gene266a_12      sduc7183                 0 Q compute         
344555.mgmt1      gene267a_439     sduc7183                 0 Q compute         
344556.mgmt1      gene268a_110     sduc7183                 0 Q compute         
344557.mgmt1      gene269a_421     sduc7183                 0 Q compute         
344558.mgmt1      gene26a_73       sduc7183                 0 Q compute         
344559.mgmt1      gene270a_201     sduc7183                 0 Q compute         
344560.mgmt1      gene271a_292     sduc7183                 0 Q compute         
344561.mgmt1      gene272a_262     sduc7183                 0 Q compute         
344562.mgmt1      gene273a_373     sduc7183                 0 Q compute         
344563.mgmt1      gene274a_122     sduc7183                 0 Q compute         
344564.mgmt1      gene275a_394     sduc7183                 0 Q compute         
344565.mgmt1      gene276a_283     sduc7183                 0 Q compute         
344566.mgmt1      gene277a_408     sduc7183                 0 Q compute         
344567.mgmt1      gene278a_234     sduc7183                 0 Q compute         
344568.mgmt1      gene279a_64      sduc7183                 0 Q compute         
344569.mgmt1      gene27a_90       sduc7183                 0 Q compute         
344570.mgmt1      gene280a_263     sduc7183                 0 Q compute         
344571.mgmt1      gene281a_4       sduc7183                 0 Q compute         
344572.mgmt1      gene282a_311     sduc7183                 0 Q compute         
344573.mgmt1      gene283a_189     sduc7183                 0 Q compute         
344574.mgmt1      gene284a_349     sduc7183                 0 Q compute         
344575.mgmt1      gene285a_302     sduc7183                 0 Q compute         
344576.mgmt1      gene286a_102     sduc7183                 0 Q compute         
344577.mgmt1      gene287a_58      sduc7183                 0 Q compute         
344578.mgmt1      gene288a_171     sduc7183                 0 Q compute         
344579.mgmt1      gene289a_142     sduc7183                 0 Q compute         
344580.mgmt1      gene28a_200      sduc7183                 0 Q compute         
344581.mgmt1      gene290a_335     sduc7183                 0 Q compute         
344582.mgmt1      gene291a_426     sduc7183                 0 Q compute         
344583.mgmt1      gene292a_124     sduc7183                 0 Q compute         
